Air_temperature_K_,Rotational_speed_rpm_,Torque_Nm_,Tool_wear_min_,TWF,HDF,PWF,OSF,RNF,Type_encoded
300.8,1493,38.1,23,0,0,0,0,0,1
298.2,1519,38.1,166,0,0,0,0,0,1
301.6,1456,48.8,98,0,0,0,0,0,2
297.7,1289,51.3,86,0,0,0,0,0,1
297.9,1504,34.9,4,0,0,0,0,0,1
297.2,1375,46.3,0,0,0,0,0,0,2
298.1,1603,32.4,125,0,0,0,0,0,1
296.7,1631,35.0,196,0,0,0,0,0,2
299.0,1431,43.9,91,0,0,0,0,0,2
301.6,1544,36.6,185,0,0,0,0,0,1
300.1,1409,47.5,138,0,0,0,0,0,3
302.7,1510,42.8,195,0,0,0,0,0,1
300.5,1345,52.9,151,0,0,0,0,0,3
298.8,1392,49.7,133,0,0,0,0,0,2
302.5,1492,37.6,57,0,0,0,0,0,2
297.6,1572,33.7,34,0,0,0,0,0,2
298.8,1651,29.6,159,0,0,0,0,0,1
300.6,1511,34.2,57,0,0,0,0,0,1
298.9,1597,36.4,181,0,0,0,0,0,1
300.6,1642,51.2,44,0,0,0,0,0,1
298.0,1401,49.6,0,0,0,0,0,0,1
300.1,1517,39.0,199,0,0,0,0,0,1
297.4,1481,39.8,190,0,0,0,0,0,2
297.5,1383,44.9,192,0,0,0,0,0,1
302.3,1448,49.0,28,0,0,0,0,0,1
300.5,1543,40.2,202,0,0,0,0,0,1
301.6,1413,46.2,93,0,0,0,0,0,1
301.7,1435,45.8,0,0,0,0,0,0,1
299.9,1463,37.6,160,0,0,0,0,0,1
299.0,1462,45.3,114,0,0,0,0,0,1
301.4,1543,40.9,7,0,0,0,0,0,1
302.5,1879,21.9,210,0,0,0,0,0,1
304.2,1490,44.0,43,0,0,0,0,0,1
298.7,1349,44.8,74,0,0,0,0,0,2
302.8,1640,37.9,79,0,0,0,0,0,1
299.8,1412,49.7,12,0,0,0,0,0,1
297.3,1765,26.4,194,0,0,0,0,0,1
298.1,1534,33.5,47,0,0,0,0,0,1
304.1,1469,41.2,104,0,0,0,0,0,1
297.6,1620,33.6,5,0,0,0,0,0,2
303.5,1578,49.1,42,0,0,0,0,0,2
300.5,1542,38.5,94,0,0,0,0,0,2
299.9,1650,35.5,50,0,0,0,0,0,3
299.2,1364,46.0,166,0,0,0,0,0,2
302.8,1504,39.7,196,0,0,0,0,0,1
297.2,1698,30.3,174,0,0,0,0,0,1
300.3,1379,52.6,193,0,0,0,0,0,3
298.0,1429,43.2,89,0,0,0,0,0,3
299.0,1491,41.8,134,0,0,0,0,0,1
298.8,1418,40.2,47,0,0,0,0,0,1
299.2,1516,36.0,219,0,0,0,0,0,1
299.6,1491,37.1,21,0,0,0,0,0,1
299.4,1435,39.1,109,0,0,0,0,0,2
299.8,1400,47.2,204,0,0,0,0,0,1
299.4,1491,42.7,183,0,0,0,0,0,2
303.6,1403,47.5,57,0,0,0,0,0,3
301.7,1538,41.6,17,0,0,0,0,0,1
304.2,1469,48.7,28,0,0,0,0,0,1
298.6,1452,43.7,42,0,0,0,0,0,1
300.4,1528,39.7,228,0,0,0,0,0,2
301.8,1437,42.3,100,0,0,0,0,0,2
298.4,1595,31.3,173,0,0,0,0,0,2
300.9,1627,32.3,57,0,0,0,0,0,2
301.3,1580,36.6,119,0,0,0,0,0,3
302.4,1616,35.7,130,0,0,0,0,0,1
299.7,1387,53.4,139,0,0,0,0,0,2
298.4,1591,32.2,199,0,0,0,0,0,1
297.4,1743,26.3,131,0,0,0,0,0,3
300.9,1518,38.2,53,0,0,0,0,0,2
302.9,1420,49.0,194,0,0,0,0,0,1
301.0,1516,36.6,156,0,0,0,0,0,2
301.5,1638,40.1,137,0,0,0,0,0,2
300.9,1390,25.6,57,0,0,0,0,0,3
299.3,1422,38.9,186,0,0,0,0,0,2
300.4,1353,47.6,158,0,0,0,0,0,1
304.4,1867,23.7,5,0,0,0,0,0,1
299.0,1705,29.2,103,0,0,0,0,0,1
300.6,1498,34.1,3,0,0,0,0,0,1
298.8,1593,34.8,218,0,0,0,0,0,3
298.1,1378,53.9,142,0,0,0,0,0,2
302.4,1573,35.2,193,0,0,0,0,0,1
298.3,1470,47.3,14,0,0,0,0,0,1
303.5,1618,30.4,76,0,0,0,0,0,2
300.7,1367,51.1,31,0,0,0,0,0,1
297.6,1364,46.1,218,0,0,0,0,0,2
301.7,1433,43.9,0,0,0,0,0,0,2
302.0,1420,43.1,192,0,0,0,0,0,3
297.6,1434,38.8,104,0,0,0,0,0,2
301.9,1627,30.6,143,0,0,0,0,0,2
298.0,1548,21.3,43,0,0,0,0,0,1
300.8,1470,40.7,131,0,0,0,0,0,3
298.9,1729,26.6,146,0,0,0,0,0,1
298.4,1517,40.2,45,0,0,0,0,0,1
296.9,1436,50.3,101,0,0,0,0,0,1
301.9,1413,46.7,135,0,0,0,0,0,1
300.7,1462,43.0,179,0,0,0,0,0,1
298.0,1492,43.7,202,0,0,0,0,0,1
300.4,1520,42.0,203,0,0,0,0,0,1
300.7,1681,31.9,91,0,0,0,0,0,1
301.3,1360,56.8,205,0,0,0,0,0,1
298.4,1551,46.4,128,0,0,0,0,0,2
297.2,1433,51.2,197,0,0,0,0,0,1
299.3,1541,41.5,109,0,0,0,0,0,2
298.3,1523,39.4,26,0,0,0,0,0,1
302.3,1530,37.8,20,0,0,0,0,0,1
301.7,1440,39.5,148,0,0,0,0,0,1
299.2,1564,31.1,181,0,0,0,0,0,1
300.3,1432,24.8,34,0,0,0,0,0,1
300.8,1359,59.2,137,0,0,0,0,0,1
298.8,1547,37.4,171,0,0,0,0,0,2
300.7,1354,53.9,150,0,0,0,0,0,2
298.0,1396,63.0,3,0,0,0,0,0,1
298.0,1512,39.4,215,0,0,0,0,0,2
301.4,1568,34.5,23,0,0,0,0,0,1
297.4,1412,44.7,160,0,0,0,0,0,2
301.3,1351,48.1,125,0,0,0,0,0,1
302.9,1954,24.8,22,0,0,0,0,0,1
300.9,1392,44.2,100,0,0,0,0,0,1
300.3,1731,29.6,133,0,0,0,0,0,2
301.5,1497,49.5,107,0,0,0,0,0,1
301.3,1390,57.4,155,0,0,0,0,0,1
301.0,1618,37.1,109,0,0,0,0,0,1
297.7,1713,28.3,203,0,0,0,0,0,1
302.4,1445,42.3,164,0,0,0,0,0,2
302.2,1479,37.4,0,0,0,0,0,0,1
299.3,1462,40.3,24,0,0,0,0,0,2
300.8,1457,44.8,64,0,0,0,0,0,1
301.6,1610,33.4,193,0,0,0,0,0,1
298.8,1619,31.4,179,0,0,0,0,0,1
298.8,1268,45.7,155,0,0,0,0,0,1
301.1,1521,33.1,30,0,0,0,0,0,1
298.2,1560,43.1,147,0,0,0,0,0,2
303.4,1564,31.6,202,0,0,0,0,0,1
296.3,1368,44.5,10,0,0,0,0,0,2
296.9,1343,43.3,104,0,0,0,0,0,1
298.1,1567,36.9,43,0,0,0,0,0,1
297.2,1669,29.6,63,0,0,0,0,0,1
301.2,1350,49.1,176,0,0,0,0,0,2
297.4,1504,36.4,71,0,0,0,0,0,1
299.5,1567,35.1,135,0,0,0,0,0,1
298.6,1372,55.5,30,0,0,0,0,0,1
298.9,1355,49.6,176,0,0,0,0,0,2
296.2,1521,46.7,194,0,0,0,0,0,1
301.9,1467,42.8,92,0,0,0,0,0,1
298.3,1551,35.8,119,0,0,0,0,0,1
301.1,1570,29.2,202,0,0,0,0,0,1
302.3,1487,42.8,127,0,0,0,0,0,1
301.5,1366,50.0,147,0,0,0,0,0,2
301.5,1409,50.9,99,0,0,0,0,0,2
300.7,1379,49.1,81,0,0,0,0,0,1
300.4,1353,50.9,117,0,0,0,0,0,1
301.0,1735,26.3,179,0,0,0,0,0,2
299.8,1812,24.3,16,0,0,0,0,0,2
300.6,1459,47.2,155,0,0,0,0,0,1
300.1,1521,37.6,73,0,0,0,0,0,1
302.6,1472,41.2,28,0,0,0,0,0,1
302.1,1696,30.9,150,0,0,0,0,0,1
300.4,1394,50.7,195,0,0,0,0,0,2
301.4,1467,44.0,199,0,0,0,0,0,1
301.7,1423,42.2,171,0,0,0,0,0,2
297.5,1636,32.1,110,0,0,0,0,0,1
302.2,1510,42.1,110,0,0,0,0,0,1
300.7,1408,47.0,24,0,0,0,0,0,1
299.5,1486,37.7,154,0,0,0,0,0,1
301.8,1359,46.9,8,0,1,0,0,0,1
297.8,1620,33.5,5,0,0,0,0,0,2
301.5,1530,41.6,167,0,0,0,0,0,2
300.7,1715,30.6,12,0,0,0,0,0,3
297.7,1486,40.6,87,0,0,0,0,0,1
298.2,1491,42.2,3,0,0,0,0,0,1
298.5,1394,47.9,28,0,0,0,0,0,2
297.4,1404,42.5,63,0,0,0,0,0,1
300.8,1439,40.9,87,0,0,0,0,0,1
300.2,1403,41.2,67,0,0,0,0,0,1
301.3,1378,41.2,166,0,0,0,0,0,2
301.1,1646,45.6,76,0,0,0,0,0,2
300.4,1431,44.5,90,0,0,0,0,0,1
297.0,1431,47.7,168,0,0,0,0,0,1
298.3,1497,43.8,166,0,0,0,0,0,1
300.7,1534,34.6,178,0,0,0,0,0,1
300.1,1508,44.7,13,0,0,0,0,0,1
299.8,1798,27.0,85,0,0,0,0,0,1
297.9,1618,47.8,31,0,0,0,0,0,1
297.7,1472,44.1,37,0,0,0,0,0,1
297.3,1422,45.8,196,0,0,0,0,0,2
300.6,1447,49.7,14,0,0,0,0,0,3
301.9,1501,50.3,59,0,0,0,0,0,1
303.9,1440,43.7,0,0,0,0,0,0,1
298.5,1450,26.0,8,0,0,0,0,0,1
299.0,1622,31.9,9,0,0,0,0,0,1
298.3,1542,40.2,139,0,0,0,0,0,1
296.3,1523,42.2,151,0,0,0,0,0,2
302.9,1632,30.9,179,0,0,0,0,0,1
300.0,1518,36.9,124,0,0,0,0,0,1
297.5,1661,28.8,154,0,0,0,0,0,2
300.0,1590,31.8,0,0,0,0,0,0,1
303.0,1362,56.8,103,0,0,0,0,0,2
301.2,1597,32.9,0,0,0,0,0,0,2
302.4,1534,39.9,101,0,0,0,0,0,2
300.9,1552,35.3,139,0,0,0,0,0,1
298.9,1466,43.8,94,0,0,0,0,0,1
303.8,1577,41.3,59,0,0,0,0,0,1
300.7,1629,32.5,126,0,0,0,0,0,2
297.3,1422,46.6,188,0,0,0,0,0,3
298.4,1444,43.2,158,0,0,0,0,0,3
298.7,1441,24.8,78,0,0,0,0,0,2
297.2,1704,28.8,92,0,0,0,0,0,2
302.5,1422,49.0,165,0,0,0,0,0,1
295.5,1391,48.3,59,0,0,0,0,0,2
301.3,1427,41.7,16,0,0,0,0,0,1
301.5,1522,36.6,5,0,0,0,0,0,2
299.0,1419,48.3,26,0,0,0,0,0,1
299.5,1363,53.1,9,0,0,0,0,0,2
300.6,1452,44.6,222,0,0,0,0,0,1
301.9,1425,44.9,54,0,0,0,0,0,1
302.7,1459,47.6,164,0,0,0,0,0,3
298.6,1657,28.9,127,0,0,0,0,0,2
300.2,1384,49.3,148,0,0,0,0,0,2
298.2,1435,42.6,115,0,0,0,0,0,2
298.8,1448,39.6,136,0,0,0,0,0,1
301.5,1528,38.1,171,0,0,0,0,0,1
300.7,1397,52.9,187,0,0,0,0,0,1
301.0,1417,49.3,210,0,0,0,0,0,2
298.2,1447,46.2,168,0,0,0,0,0,1
301.2,1396,45.5,5,0,0,0,0,0,2
300.5,1490,37.4,39,0,0,0,0,0,1
302.5,1437,46.7,204,0,0,0,0,0,1
299.4,1412,46.7,157,0,0,0,0,0,1
300.1,1479,41.9,83,0,0,0,0,0,1
299.1,1486,40.5,82,0,0,0,0,0,1
300.4,1506,38.0,15,0,0,0,0,0,2
302.9,1820,24.6,23,0,0,0,0,0,1
298.8,1412,43.0,33,0,0,0,0,0,1
297.5,1445,42.5,110,0,0,0,0,0,1
298.8,1555,41.2,9,0,0,0,0,0,2
297.4,1434,42.1,85,0,0,0,0,0,2
298.8,1450,43.9,11,0,0,0,0,0,1
297.4,1552,46.7,29,0,0,0,0,0,1
300.7,1457,42.4,120,0,0,0,0,0,1
299.3,1486,44.6,162,0,0,0,0,0,2
296.7,1496,35.0,182,0,0,0,0,0,2
300.7,1452,42.9,179,0,0,0,0,0,2
298.0,1394,45.9,40,0,0,0,0,0,1
301.2,1389,47.8,91,0,0,0,0,0,3
302.0,1611,36.0,8,0,0,0,0,0,2
299.2,1695,28.4,21,0,0,0,0,0,1
300.4,1608,30.8,183,0,0,0,0,0,1
300.9,1403,50.6,62,0,0,0,0,0,1
297.3,1601,37.5,9,0,0,0,0,0,1
299.3,1422,47.7,91,0,0,0,0,0,1
299.0,1469,53.8,163,0,0,0,0,0,1
297.3,1712,38.5,13,0,0,0,0,0,1
301.3,1385,46.3,106,0,0,0,0,0,1
297.6,1488,33.7,165,0,0,0,0,0,2
299.4,1418,42.5,87,0,0,0,0,0,1
300.0,1345,58.7,68,0,0,0,0,0,2
297.3,1478,38.8,155,0,0,0,0,0,1
301.5,1550,34.6,131,0,0,0,0,0,1
299.3,1662,30.6,112,0,0,0,0,0,1
300.5,1746,28.7,76,0,0,0,0,0,1
302.6,1547,40.0,77,0,0,0,0,0,2
297.8,1530,37.5,155,0,0,0,0,0,1
303.1,1511,42.1,109,0,0,0,0,0,1
298.3,1824,26.9,57,0,0,0,0,0,1
298.8,1496,50.9,149,0,0,0,0,0,1
297.5,1550,35.6,141,0,0,0,0,0,1
299.7,1615,32.6,72,0,0,0,0,0,1
299.2,1378,53.2,158,0,0,0,0,0,1
298.2,1483,38.7,43,0,0,0,0,0,1
301.7,1539,38.8,106,0,0,0,0,0,2
299.5,1423,47.5,5,0,0,0,0,0,1
300.6,1557,39.6,84,0,0,0,0,0,2
297.4,1688,33.1,54,0,0,0,0,0,1
300.3,1350,58.7,130,0,0,0,0,0,2
298.3,1296,58.7,137,0,0,0,0,0,2
297.3,1452,42.0,170,0,0,0,0,0,2
303.0,1551,41.0,111,0,0,0,0,0,3
300.2,1542,47.5,64,0,0,0,0,0,1
302.5,1324,58.1,131,0,0,0,0,0,1
299.1,1489,43.5,64,0,0,0,0,0,1
300.4,1936,23.9,12,0,0,0,0,0,1
303.7,1558,37.8,206,0,0,0,0,0,2
298.4,1804,25.3,50,0,0,0,0,0,1
300.8,1459,29.2,57,0,0,0,0,0,1
300.5,1403,47.7,121,0,0,0,0,0,3
298.3,1668,30.8,144,0,0,0,0,0,1
299.1,1517,34.1,168,0,0,0,0,0,1
301.6,1525,40.7,157,0,0,0,0,0,1
301.3,1638,32.8,20,0,0,0,0,0,1
302.2,1516,38.7,90,0,0,0,0,0,1
297.3,1468,42.4,210,0,0,0,0,0,1
299.3,1362,40.5,155,0,0,0,0,0,2
302.3,1398,51.6,85,0,0,0,0,0,2
299.8,1651,26.1,12,0,0,0,0,0,1
298.9,1487,36.6,129,0,0,0,0,0,1
301.5,1694,29.6,87,0,0,0,0,0,1
303.6,1389,51.2,128,0,0,0,0,0,1
301.8,1563,43.3,114,0,0,0,0,0,1
300.6,1685,48.8,119,0,0,0,0,0,1
297.4,1538,38.5,47,0,0,0,0,0,1
304.1,1532,38.4,59,0,0,0,0,0,1
302.1,1455,40.0,169,0,0,0,0,0,1
297.3,1565,43.2,0,0,0,0,0,0,1
300.0,1694,37.0,94,0,0,0,0,0,1
303.3,1238,51.2,2,0,1,0,1,0,1
300.2,1379,54.5,152,0,0,0,0,0,2
300.5,1559,48.8,211,0,0,0,0,0,1
297.4,1499,37.5,43,0,0,0,0,0,1
301.7,1422,43.8,139,0,0,0,0,0,2
297.4,1633,31.4,100,0,0,0,0,0,3
301.9,1469,40.7,142,0,0,0,0,0,2
298.7,1425,48.8,189,0,0,0,0,0,2
300.5,1809,25.1,104,0,0,0,0,0,1
299.6,1372,54.5,149,0,0,0,0,0,1
300.5,1515,45.1,162,0,0,0,0,0,1
299.1,1589,32.7,42,0,0,0,0,0,1
303.5,1501,36.3,71,0,0,0,0,0,1
298.6,1525,42.4,89,0,0,0,0,0,1
296.8,1372,57.6,26,0,0,0,0,0,1
300.4,1685,33.3,161,0,0,0,0,0,2
296.9,1532,39.5,91,0,0,0,0,0,1
300.5,1352,40.5,180,0,0,0,0,0,1
297.2,1444,44.3,113,0,0,0,0,0,3
300.2,1816,23.9,165,0,0,0,0,0,2
302.9,1764,29.9,33,0,0,0,0,0,1
299.6,1498,47.3,95,0,0,0,0,0,1
298.8,1477,36.8,0,0,0,0,0,0,3
300.1,1642,30.0,153,0,0,0,0,0,1
299.0,1496,37.2,214,0,0,0,0,0,1
303.1,1474,34.8,215,0,0,0,0,0,1
297.0,1362,44.3,213,0,0,0,0,0,1
299.3,1492,41.8,89,0,0,0,0,0,1
300.4,1465,39.3,92,0,0,0,0,0,1
299.4,1466,45.3,2,0,0,0,0,0,1
303.1,1402,45.7,203,0,0,0,0,0,2
296.8,1547,36.5,98,0,0,0,0,0,1
299.8,1645,31.6,116,0,0,0,0,0,1
299.0,1502,39.4,122,0,0,0,0,0,1
300.6,1336,48.1,191,0,0,0,0,0,1
295.6,1448,50.3,151,0,0,0,0,0,1
299.3,1474,39.4,98,0,0,0,0,0,1
303.5,1555,36.4,112,0,0,0,0,0,1
302.3,1635,34.3,212,0,0,0,0,0,2
302.3,1342,52.8,35,0,0,0,0,0,2
298.8,1404,42.0,189,0,0,0,0,0,2
302.6,1540,37.7,204,0,0,0,0,0,1
296.9,1479,44.8,7,0,0,0,0,0,1
303.7,1525,43.9,188,0,0,0,0,0,2
302.5,1673,29.9,29,0,0,0,0,0,1
301.5,1457,51.2,186,0,0,0,0,0,1
297.9,1439,49.1,34,0,0,0,0,0,2
298.9,1558,41.2,183,0,0,0,0,0,1
300.5,1429,43.9,121,0,0,0,0,0,1
297.3,1447,50.0,156,0,0,0,0,0,1
301.4,1633,40.6,86,0,0,0,0,0,1
298.1,1396,45.8,76,0,0,0,0,0,1
298.7,1407,47.0,2,0,0,0,0,0,1
296.9,1685,28.0,120,0,0,0,0,0,1
297.6,1390,51.3,173,0,0,0,0,0,2
301.3,1573,36.7,95,0,0,0,0,0,1
297.3,1445,46.2,204,0,0,0,0,0,1
297.6,1522,46.0,5,0,0,0,0,0,1
303.2,1732,31.3,217,0,0,0,0,0,1
302.3,1855,23.9,43,0,0,0,0,0,1
302.2,1654,29.6,190,0,0,0,0,0,1
300.3,1831,23.9,133,0,0,0,0,0,2
301.0,1376,49.3,225,0,0,0,0,0,1
300.4,1521,40.3,156,0,0,0,0,0,2
302.3,1641,33.1,195,0,0,0,0,0,2
299.7,1471,50.9,131,0,0,0,0,0,1
299.2,1413,46.5,100,0,0,0,0,0,1
300.7,1424,43.0,76,0,0,0,0,0,2
298.2,1616,33.7,5,0,0,0,0,0,1
304.2,1488,42.9,144,0,0,0,0,0,1
301.4,1530,40.2,188,0,0,0,0,0,1
298.9,1729,29.9,50,0,0,0,0,0,1
298.5,1972,23.6,166,0,0,0,0,0,2
301.0,1549,36.9,85,0,0,0,0,0,1
300.3,1557,32.7,104,0,0,0,0,0,1
298.8,1376,44.1,157,0,0,0,0,0,1
301.8,1666,34.9,19,0,0,0,0,0,2
299.0,1358,42.6,50,0,0,0,0,0,2
297.8,1506,33.5,24,0,0,0,0,0,1
302.4,1345,46.4,127,0,1,0,0,0,1
302.1,1366,48.1,124,0,1,0,0,0,3
301.5,1565,39.0,2,0,0,0,0,0,1
302.3,1636,36.7,5,0,0,0,0,0,1
300.1,1708,30.8,12,0,0,0,0,0,1
297.6,1472,44.7,45,0,0,0,0,0,1
299.1,1786,28.1,168,0,0,0,0,0,3
303.5,1567,31.0,97,0,0,0,0,0,2
297.2,1351,49.2,188,0,0,0,0,0,1
298.9,1378,52.6,2,0,0,0,0,0,1
297.4,1510,52.3,96,0,0,0,0,0,1
300.4,1319,51.4,173,0,0,0,0,0,1
298.5,1447,40.8,166,0,0,0,0,0,1
300.2,1347,56.5,184,0,0,0,0,0,2
299.6,1453,48.0,82,0,0,0,0,0,3
303.0,1387,42.5,194,0,0,0,0,0,1
297.9,1418,36.6,44,0,0,0,0,0,1
300.1,1617,33.7,168,0,0,0,0,0,1
302.3,1520,44.0,59,0,0,0,0,0,1
299.5,1422,45.7,5,0,0,0,0,0,1
301.2,1474,48.3,217,0,0,0,0,0,1
298.3,1379,57.1,67,0,0,0,0,0,1
300.7,1426,46.7,84,0,0,0,0,0,1
300.0,1313,45.8,117,0,0,0,0,0,2
302.4,1452,43.6,9,0,0,0,0,0,3
298.0,1524,37.6,174,0,0,0,0,0,2
301.3,1381,49.6,11,0,0,0,0,0,1
298.8,1291,60.9,82,0,0,0,0,0,3
302.2,1453,43.9,32,0,0,0,0,0,3
297.9,1654,32.0,80,0,0,0,0,0,1
300.0,1491,41.5,197,0,0,0,0,0,1
303.7,1687,30.6,196,0,0,0,0,0,1
304.2,1543,34.8,61,0,0,0,0,0,1
300.6,1671,29.3,15,0,0,0,0,0,1
302.5,1711,28.7,143,0,0,0,0,0,1
300.6,1528,34.7,119,0,0,0,0,0,1
298.9,1446,49.5,162,0,0,0,0,0,2
298.9,1479,40.4,114,0,0,0,0,0,1
297.4,1547,39.1,141,0,0,0,0,0,1
299.0,1625,32.0,131,0,0,0,0,0,2
300.9,1564,38.8,176,0,0,0,0,0,1
300.5,1488,41.3,196,0,0,0,0,0,1
298.2,1499,31.1,94,0,0,0,0,0,1
299.3,1633,32.9,172,0,0,0,0,0,1
299.6,1483,37.8,156,0,0,0,0,0,1
303.8,1627,52.4,140,0,0,0,0,0,3
303.9,1341,50.3,146,0,0,0,0,0,2
296.9,1653,35.8,177,0,0,0,0,0,1
300.9,1495,37.1,129,0,0,0,0,0,1
297.5,1723,27.3,13,0,0,0,0,0,1
297.9,1427,43.9,95,0,0,0,0,0,1
300.3,1593,34.2,5,0,0,0,0,0,2
298.5,1445,46.8,40,0,0,0,0,0,1
299.8,1412,48.7,212,0,0,0,0,0,1
299.8,1739,27.5,49,0,0,0,0,0,1
298.3,1450,43.0,146,0,0,0,0,0,1
300.7,1545,40.0,75,0,0,0,0,0,1
299.0,1564,38.3,106,0,0,0,0,0,1
297.5,1575,34.0,132,0,0,0,0,0,1
299.8,1487,41.4,139,0,0,0,0,0,1
302.4,1498,39.1,79,0,0,0,0,0,1
299.1,1353,54.0,183,0,0,0,0,0,1
302.3,1347,55.3,33,0,0,0,0,0,2
300.8,1491,45.2,140,0,0,0,0,0,1
298.2,1512,35.4,127,0,0,0,0,0,2
298.2,1408,40.2,3,0,0,0,0,0,1
300.1,1332,50.1,32,0,0,0,0,0,1
298.0,1530,34.4,81,0,0,0,0,0,1
300.2,1440,43.9,203,0,0,0,0,0,1
297.4,1324,56.9,195,0,0,0,0,0,1
299.2,1391,50.1,123,0,0,0,0,0,1
300.7,1463,39.3,155,0,0,0,0,0,1
297.3,1512,39.0,11,0,0,0,0,0,1
299.4,1471,46.3,173,0,0,0,0,0,1
301.1,1510,38.7,168,0,0,0,0,0,1
300.5,1426,39.5,125,0,0,0,0,0,1
299.0,1858,22.4,160,0,0,0,0,0,1
304.0,1544,39.8,117,0,0,0,0,0,1
297.0,1654,34.4,126,0,0,0,0,0,1
296.8,1547,36.5,7,0,0,0,0,0,1
300.8,1638,31.2,199,0,0,0,0,0,1
300.8,1678,30.9,191,0,0,0,0,0,2
301.6,1715,28.9,91,0,0,0,0,0,1
298.1,1448,48.5,150,0,0,0,0,0,2
300.2,1354,60.8,160,0,0,0,0,0,1
296.8,1694,33.3,124,0,0,0,0,0,1
301.5,1577,33.7,118,0,0,0,0,0,2
299.0,1335,19.3,15,0,0,0,0,0,1
298.3,1390,49.7,196,0,0,0,0,0,2
301.3,1393,50.0,210,0,0,0,0,0,2
300.6,1400,40.0,98,0,0,0,0,0,1
297.3,1429,42.7,77,0,0,0,0,0,1
303.5,1456,40.9,148,0,0,0,0,0,1
297.5,1372,55.4,168,0,0,0,0,0,2
301.1,1856,24.8,160,0,0,0,0,0,2
300.9,1385,49.4,30,0,0,0,0,0,1
300.5,1567,36.7,89,0,0,0,0,0,1
298.5,1555,40.9,130,0,0,0,0,0,2
300.0,1448,43.6,123,0,0,0,0,0,1
299.3,1389,44.5,156,0,0,0,0,0,3
300.6,1466,44.7,112,0,0,0,0,0,2
300.0,1728,25.7,18,0,0,0,0,0,1
300.3,1609,34.5,128,0,0,0,0,0,1
301.1,1359,47.1,156,0,0,0,0,0,3
298.2,1612,34.1,175,0,0,0,0,0,1
302.4,1657,29.1,176,0,0,0,0,0,1
298.0,1634,38.5,46,0,0,0,0,0,1
299.5,1925,21.9,57,0,0,0,0,0,2
300.6,1405,51.1,120,0,0,0,0,0,1
303.5,1356,45.9,122,0,0,0,0,0,1
297.4,1525,28.8,62,0,0,0,0,0,1
300.5,1460,48.1,121,0,0,0,0,0,1
298.0,1336,64.8,194,0,0,0,1,0,2
295.6,1485,42.3,37,0,0,0,0,0,2
300.7,1755,26.9,130,0,0,0,0,0,2
299.6,1574,33.0,0,0,0,0,0,0,1
300.1,1601,33.0,141,0,0,0,0,0,1
297.3,1566,35.7,156,0,0,0,0,0,2
298.8,1803,25.4,0,0,0,0,0,0,1
298.1,1416,32.5,45,0,0,0,0,0,1
298.6,1667,30.7,92,0,0,0,0,0,1
299.0,1654,33.4,138,0,0,0,0,0,1
300.9,1479,41.5,185,0,0,0,0,0,2
300.4,1494,35.2,151,0,0,0,0,0,2
300.2,1396,48.9,179,0,0,0,0,0,1
298.9,1511,42.1,195,0,0,0,0,0,1
297.0,1534,37.7,156,0,0,0,0,0,1
300.8,1432,42.0,33,0,0,0,0,0,1
300.7,1814,26.8,33,0,0,0,0,0,1
298.3,1419,49.1,101,0,0,0,0,0,1
302.3,1507,47.8,124,0,0,0,0,0,2
302.1,1453,46.0,2,0,0,0,0,0,1
299.7,1695,30.8,4,0,0,0,0,0,1
302.3,1450,40.0,192,0,0,0,0,0,1
297.3,2188,17.0,32,0,0,0,0,0,1
298.8,1423,47.3,141,0,0,0,0,0,2
296.8,1483,43.0,118,0,0,0,0,0,1
299.2,1697,33.2,12,0,0,0,0,0,1
301.9,1546,43.4,29,0,0,0,0,0,1
301.4,1381,38.5,70,0,0,0,0,0,1
300.1,1448,43.8,166,0,0,0,0,0,1
300.1,1625,39.9,46,0,0,0,0,0,2
301.4,1336,52.8,19,0,0,0,0,0,1
298.0,1524,42.3,73,0,0,0,0,0,3
299.3,1647,28.3,18,0,0,0,0,0,1
298.1,1568,36.9,25,0,0,0,0,0,1
301.0,1436,44.4,83,0,0,0,0,0,1
298.6,1462,46.8,161,0,0,0,0,0,2
299.2,1456,47.6,95,0,0,0,0,0,1
300.2,1685,35.3,175,0,0,0,0,0,1
299.7,1386,48.7,192,0,0,0,0,0,1
299.1,1375,48.2,175,0,0,0,0,0,1
301.7,1544,43.0,188,0,0,0,0,0,2
300.0,1416,42.7,152,0,0,0,0,0,2
298.1,1558,35.4,59,0,0,0,0,0,2
302.7,1474,36.0,124,0,0,0,0,0,1
299.7,1537,40.5,73,0,0,0,0,0,1
299.0,1523,36.1,116,0,0,0,0,0,1
302.5,1459,40.6,124,0,0,0,0,0,1
300.8,1641,32.5,166,0,0,0,0,0,2
299.4,1501,56.4,0,0,0,0,0,0,1
301.8,1626,33.6,49,0,0,0,0,0,1
298.1,1691,41.1,49,0,0,0,0,0,1
301.4,1492,40.5,157,0,0,0,0,0,1
300.6,1488,42.4,19,0,0,0,0,0,1
300.5,1296,61.3,202,0,0,0,0,0,2
300.0,1685,47.1,5,0,0,0,0,0,1
297.3,1483,45.0,54,0,0,0,0,0,1
298.2,1529,32.5,7,0,0,0,0,0,1
298.0,1485,47.8,159,0,0,0,0,0,1
301.9,1603,30.7,74,0,0,0,0,0,1
300.3,1602,60.1,144,0,0,0,0,0,1
297.3,1459,52.3,3,0,0,0,0,0,3
298.7,1464,38.0,141,0,0,0,0,0,1
